23.0,23.4,0.00,38.0,38.0,0.00,2017-05-12 09:47:57,
23.0,23.4,0.00,38.0,38.0,0.00,2017-05-12 09:47:59,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:01,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:03,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:05,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:08,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:10,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:12,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:14,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:16,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:18,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:20,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:22,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:24,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:26,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:28,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:30,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:32,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:34,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:36,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:38,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:40,
23.0,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:42,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:44,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:46,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:48,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:50,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:52,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:54,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:56,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:48:58,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:00,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:02,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:04,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:06,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:08,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:10,
23.1,23.5,0.00,38.0,38.0,0.00,2017-05-12 09:49:12,
