
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:45:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
WARNING! TEMPERATURE TOO HIGH: 2017-04-11 14:58:47,34.2
