25/04/2017 15:23:34,26.9,27.0
25/04/2017 15:23:38,26.9,27.0
25/04/2017 15:23:41,26.9,27.0
25/04/2017 15:23:44,26.9,27.0
25/04/2017 15:23:47,26.9,27.0
25/04/2017 15:23:51,26.9,27.0
25/04/2017 15:23:54,26.9,27.0
25/04/2017 15:23:57,26.9,29.0
25/04/2017 15:24:00,27.0,28.0
25/04/2017 15:24:04,27.0,28.0
25/04/2017 15:24:07,27.0,27.0
25/04/2017 15:24:10,27.0,27.0
25/04/2017 15:24:13,27.0,27.0
25/04/2017 15:24:17,27.0,27.0
25/04/2017 15:24:20,27.0,27.0
25/04/2017 15:24:23,27.1,27.0
25/04/2017 15:24:27,27.2,27.0
25/04/2017 15:24:30,27.1,27.0
25/04/2017 15:24:33,27.1,27.0
25/04/2017 15:24:36,27.1,26.0
25/04/2017 15:24:40,27.1,27.0
25/04/2017 15:24:43,27.1,27.0
25/04/2017 15:24:46,27.1,27.0
25/04/2017 15:24:50,27.1,27.0
25/04/2017 15:24:53,27.1,27.0
25/04/2017 15:24:56,27.1,27.0
25/04/2017 15:24:59,27.1,27.0
25/04/2017 15:25:03,27.1,27.0
25/04/2017 15:25:06,27.2,27.0
25/04/2017 15:25:09,27.2,27.0
25/04/2017 15:25:12,27.2,27.0
25/04/2017 15:25:16,27.3,27.0
25/04/2017 15:25:19,27.2,27.0
25/04/2017 15:25:22,27.3,27.0
25/04/2017 15:25:25,27.3,26.0
25/04/2017 15:25:28,27.3,27.0
25/04/2017 15:25:32,27.3,27.0
25/04/2017 15:25:35,27.3,26.0
25/04/2017 15:25:38,27.3,26.0
25/04/2017 15:25:41,27.3,26.0
25/04/2017 15:25:45,27.4,26.0
25/04/2017 15:25:48,27.3,26.0
25/04/2017 15:25:51,27.4,26.0
25/04/2017 15:25:54,27.3,26.0
25/04/2017 15:25:58,27.3,26.0
25/04/2017 15:26:01,27.3,26.0
25/04/2017 15:26:04,27.4,26.0
25/04/2017 15:26:08,27.4,26.0
25/04/2017 15:26:11,27.4,26.0
25/04/2017 15:26:14,27.4,26.0
25/04/2017 15:26:17,27.4,26.0
25/04/2017 15:26:21,27.4,26.0
25/04/2017 15:26:24,27.4,26.0
25/04/2017 15:26:27,27.4,26.0
25/04/2017 15:26:30,27.4,26.0
25/04/2017 15:26:34,27.4,26.0
25/04/2017 15:26:37,27.3,26.0
25/04/2017 15:26:40,27.3,26.0
25/04/2017 15:26:43,27.3,26.0
25/04/2017 15:26:47,27.3,26.0
25/04/2017 15:26:50,27.3,26.0
25/04/2017 15:26:53,27.3,26.0
25/04/2017 15:26:56,27.3,26.0
25/04/2017 15:27:00,27.3,26.0
25/04/2017 15:27:03,27.4,26.0
25/04/2017 15:27:06,27.3,88.0
25/04/2017 15:27:09,27.3,26.0
25/04/2017 15:27:13,27.3,26.0
25/04/2017 15:27:16,27.3,26.0
25/04/2017 15:27:19,27.3,26.0
25/04/2017 15:27:23,27.4,26.0
25/04/2017 15:27:26,27.4,26.0
25/04/2017 15:27:29,27.3,26.0
25/04/2017 15:27:33,27.3,26.0
25/04/2017 15:27:36,27.4,26.0
25/04/2017 15:27:39,27.4,26.0
25/04/2017 15:27:42,27.4,26.0
25/04/2017 15:27:46,27.4,26.0
25/04/2017 15:27:49,27.4,26.0
25/04/2017 15:27:52,27.4,26.0
25/04/2017 15:27:55,27.3,26.0
25/04/2017 15:27:59,27.3,26.0
25/04/2017 15:28:02,27.3,26.0
25/04/2017 15:28:05,27.3,79.0
25/04/2017 15:28:09,27.3,26.0
25/04/2017 15:28:12,27.3,26.0
25/04/2017 15:28:15,27.3,26.0
25/04/2017 15:28:19,27.3,26.0
25/04/2017 15:28:22,27.3,26.0
25/04/2017 15:28:25,27.2,26.0
25/04/2017 15:28:28,27.3,26.0
25/04/2017 15:28:32,27.3,26.0
25/04/2017 15:28:35,27.3,26.0
25/04/2017 15:28:38,27.2,26.0
25/04/2017 15:28:42,27.2,26.0
25/04/2017 15:28:45,27.2,26.0
25/04/2017 15:28:48,27.2,26.0
25/04/2017 15:28:51,27.2,26.0
25/04/2017 15:28:55,27.2,26.0
25/04/2017 15:28:58,27.2,26.0
25/04/2017 15:29:01,27.2,26.0
25/04/2017 15:29:05,27.3,26.0
25/04/2017 15:29:09,27.3,26.0
25/04/2017 15:29:12,27.2,26.0
25/04/2017 15:29:15,27.3,27.0
25/04/2017 15:29:19,27.3,27.0
25/04/2017 15:29:22,27.3,27.0
25/04/2017 15:29:25,27.4,27.0
25/04/2017 15:29:28,27.4,26.0
25/04/2017 15:29:32,27.5,26.0
25/04/2017 15:29:35,27.5,26.0
25/04/2017 15:29:38,27.5,26.0
25/04/2017 15:29:42,27.5,26.0
25/04/2017 15:29:46,27.5,26.0
25/04/2017 15:29:49,27.5,26.0
25/04/2017 15:29:52,27.5,26.0
25/04/2017 15:29:56,27.5,26.0
25/04/2017 15:29:59,27.6,26.0
25/04/2017 15:30:02,27.6,26.0
25/04/2017 15:30:06,27.6,26.0
25/04/2017 15:30:09,27.6,26.0
25/04/2017 15:30:12,27.5,26.0
25/04/2017 15:30:15,27.5,26.0
25/04/2017 15:30:19,27.5,26.0
25/04/2017 15:30:22,27.4,26.0
25/04/2017 15:30:25,27.4,26.0
25/04/2017 15:30:29,27.4,26.0
25/04/2017 15:30:32,27.4,26.0
25/04/2017 15:30:35,27.5,26.0
25/04/2017 15:30:38,27.5,26.0
25/04/2017 15:30:42,27.6,26.0
25/04/2017 15:30:45,27.6,26.0
25/04/2017 15:30:48,27.7,26.0
25/04/2017 15:30:52,27.7,26.0
25/04/2017 15:30:55,27.7,26.0
25/04/2017 15:30:58,27.7,26.0
25/04/2017 15:31:01,27.7,26.0
25/04/2017 15:31:05,27.7,26.0
25/04/2017 15:31:08,27.7,26.0
25/04/2017 15:31:11,27.7,26.0
25/04/2017 15:31:14,27.7,26.0
25/04/2017 15:31:17,27.6,26.0
25/04/2017 15:31:21,27.7,26.0
25/04/2017 15:31:24,27.7,26.0
25/04/2017 15:31:27,27.7,26.0
25/04/2017 15:31:31,27.7,26.0
25/04/2017 15:31:34,27.8,26.0
25/04/2017 15:31:37,27.8,26.0
25/04/2017 15:31:41,27.8,26.0
25/04/2017 15:31:44,27.8,26.0
25/04/2017 15:31:47,27.8,26.0
25/04/2017 15:31:50,27.8,26.0
25/04/2017 15:31:54,27.8,26.0
25/04/2017 15:31:57,27.7,26.0
25/04/2017 15:32:00,27.7,26.0
25/04/2017 15:32:04,27.7,26.0
25/04/2017 15:32:07,27.7,26.0
25/04/2017 15:32:10,27.7,26.0
25/04/2017 15:32:14,27.6,26.0
25/04/2017 15:32:17,27.6,26.0
25/04/2017 15:32:20,27.7,26.0
25/04/2017 15:32:23,27.7,26.0
25/04/2017 15:32:27,27.7,26.0
25/04/2017 15:32:30,27.6,26.0
25/04/2017 15:32:33,27.7,26.0
25/04/2017 15:32:37,27.7,26.0
25/04/2017 15:32:40,27.7,26.0
25/04/2017 15:32:43,27.7,26.0
25/04/2017 15:32:46,27.7,26.0
25/04/2017 15:32:50,27.7,26.0
25/04/2017 15:32:53,27.6,26.0
25/04/2017 15:32:56,27.6,26.0
25/04/2017 15:33:00,27.6,27.0
25/04/2017 15:33:03,27.7,27.0
25/04/2017 15:33:06,27.7,26.0
25/04/2017 15:33:10,27.7,26.0
25/04/2017 15:33:13,27.6,26.0
25/04/2017 15:33:17,27.6,26.0
25/04/2017 15:33:20,27.6,26.0
25/04/2017 15:33:24,27.6,26.0
25/04/2017 15:33:27,27.6,26.0
25/04/2017 15:33:30,27.6,26.0
25/04/2017 15:33:34,27.6,27.0
25/04/2017 15:33:37,27.6,27.0
25/04/2017 15:33:40,27.6,26.0
25/04/2017 15:33:43,27.6,26.0
25/04/2017 15:33:47,27.6,26.0
25/04/2017 15:33:50,27.6,26.0
25/04/2017 15:33:53,27.6,26.0
25/04/2017 15:33:56,27.7,26.0
25/04/2017 15:34:00,27.6,26.0
25/04/2017 15:34:03,27.6,26.0
25/04/2017 15:34:06,27.6,26.0
25/04/2017 15:34:10,27.6,26.0
25/04/2017 15:34:13,27.6,26.0
25/04/2017 15:34:16,27.6,27.0
25/04/2017 15:34:19,27.6,26.0
25/04/2017 15:34:23,27.6,26.0
25/04/2017 15:34:26,27.6,27.0
25/04/2017 15:34:29,27.5,26.0
25/04/2017 15:34:32,27.5,26.0
25/04/2017 15:34:36,27.5,27.0
25/04/2017 15:34:40,27.4,26.0
25/04/2017 15:34:43,27.4,26.0
